plant,year,month,fin_material_id,depth,material,release_type,production_type,production_quantity,component,component_release_type,component_production_type,component_quantity
RLT_16,2024,8,10007,1,50007,PROD,8002,747.00,90035,ADD,,47.00
RLT_16,2024,8,10007,1,50007,PROD,8002,747.00,90036,ADD,,19.00
RLT_16,2024,8,10007,2,80077,PROD,8007,977.00,80017,PROD,8001.0,"3,835.00"
RLT_16,2024,8,10007,2,80077,PROD,8007,977.00,90037,ADD,,29.00
RLT_16,2024,8,10007,2,80077,PROD,8007,977.00,90038,ADD,,10.00
RLT_16,2024,8,10007,3,80017,PROD,8001,"1,922.00",80007,PROD,8000.0,"1,928.00"
RLT_16,2024,8,10007,3,80017,PROD,8001,"1,922.00",90039,ADD,,99.00
RLT_16,2024,8,10007,4,80007,PROD,8000,"1,931.00",70007,RM,,"2,797.00"
RLT_16,2024,8,10007,4,80007,PROD,8000,"1,931.00",90040,ADD,,68.00
RLT_16,2024,8,10008,0,10008,FIN,8002,"1,034.00",50008,PROD,8002.0,"1,034.00"
RLT_16,2024,8,10008,1,50008,PROD,8002,844.00,80078,PROD,8007.0,868.00
RLT_16,2024,8,10008,1,50008,PROD,8002,844.00,90040,ADD,,46.00
RLT_16,2024,8,10008,1,50008,PROD,8002,844.00,90041,ADD,,22.00
RLT_16,2024,8,10008,2,80078,PROD,8007,830.00,80018,PROD,8001.0,"3,186.00"
RLT_16,2024,8,10008,2,80078,PROD,8007,830.00,90042,ADD,,29.00
RLT_16,2024,8,10008,2,80078,PROD,8007,830.00,90043,ADD,,10.00
RLT_16,2024,8,10008,3,80018,PROD,8001,"1,725.00",80008,PROD,8000.0,"1,904.00"
RLT_16,2024,8,10008,3,80018,PROD,8001,"1,725.00",90044,ADD,,100.00
RLT_16,2024,8,10008,4,80008,PROD,8000,"1,941.00",70008,RM,,"2,655.00"
RLT_16,2024,8,10008,4,80008,PROD,8000,"1,941.00",90045,ADD,,64.00
RLT_16,2024,9,10007,0,10007,FIN,8002,941.00,50007,PROD,8002.0,941.00
RLT_16,2024,9,10007,1,50007,PROD,8002,861.00,80077,PROD,8007.0,"1,018.00"
RLT_16,2024,9,10007,1,50007,PROD,8002,861.00,90035,ADD,,47.00
RLT_16,2024,9,10007,1,50007,PROD,8002,861.00,90036,ADD,,21.00
RLT_16,2024,9,10007,2,80077,PROD,8007,958.00,80017,PROD,8001.0,"3,219.00"
RLT_16,2024,9,10007,2,80077,PROD,8007,958.00,90037,ADD,,32.00
RLT_16,2024,9,10007,2,80077,PROD,8007,958.00,90038,ADD,,10.00
RLT_16,2024,9,10007,3,80017,PROD,8001,"1,707.00",80007,PROD,8000.0,"2,108.00"
RLT_16,2024,9,10007,3,80017,PROD,8001,"1,707.00",90039,ADD,,101.00
RLT_16,2024,9,10007,4,80007,PROD,8000,"1,950.00",70007,RM,,"2,429.00"
RLT_16,2024,9,10007,4,80007,PROD,8000,"1,950.00",90040,ADD,,66.00
RLT_16,2024,9,10008,0,10008,FIN,8002,"1,040.00",50008,PROD,8002.0,"1,040.00"
RLT_16,2024,9,10008,1,50008,PROD,8002,720.00,80078,PROD,8007.0,982.00
RLT_16,2024,9,10008,1,50008,PROD,8002,720.00,90040,ADD,,52.00
RLT_16,2024,9,10008,1,50008,PROD,8002,720.00,90041,ADD,,21.00
RLT_16,2024,9,10008,2,80078,PROD,8007,977.00,80018,PROD,8001.0,"3,226.00"
RLT_16,2024,9,10008,2,80078,PROD,8007,977.00,90042,ADD,,29.00
RLT_16,2024,9,10008,2,80078,PROD,8007,977.00,90043,ADD,,9.00
RLT_16,2024,9,10008,3,80018,PROD,8001,"1,679.00",80008,PROD,8000.0,"1,910.00"
RLT_16,2024,9,10008,3,80018,PROD,8001,"1,679.00",90044,ADD,,91.00
RLT_16,2024,9,10008,4,80008,PROD,8000,"1,924.00",70008,RM,,"2,434.00"
RLT_16,2024,9,10008,4,80008,PROD,8000,"1,924.00",90045,ADD,,71.00
RLT_16,2024,10,10007,0,10007,FIN,8002,"1,049.00",50007,PROD,8002.0,"1,049.00"
RLT_16,2024,10,10007,1,50007,PROD,8002,810.00,80077,PROD,8007.0,876.00
RLT_16,2024,10,10007,1,50007,PROD,8002,810.00,90035,ADD,,51.00
RLT_16,2024,10,10007,1,50007,PROD,8002,810.00,90036,ADD,,19.00
RLT_16,2024,10,10007,2,80077,PROD,8007,811.00,80017,PROD,8001.0,"3,890.00"
RLT_16,2024,10,10007,2,80077,PROD,8007,811.00,90037,ADD,,30.00
RLT_16,2024,10,10007,2,80077,PROD,8007,811.00,90038,ADD,,10.00
RLT_16,2024,10,10007,3,80017,PROD,8001,"1,895.00",80007,PROD,8000.0,"2,103.00"
RLT_16,2024,10,10007,3,80017,PROD,8001,"1,895.00",90039,ADD,,107.00
RLT_16,2024,10,10007,4,80007,PROD,8000,"2,045.00",70007,RM,,"2,287.00"
RLT_16,2024,10,10007,4,80007,PROD,8000,"2,045.00",90040,ADD,,67.00
RLT_16,2024,10,10008,0,10008,FIN,8002,949.00,50008,PROD,8002.0,949.00
RLT_16,2024,10,10008,1,50008,PROD,8002,745.00,80078,PROD,8007.0,820.00
RLT_16,2024,10,10008,1,50008,PROD,8002,745.00,90040,ADD,,48.00
RLT_16,2024,10,10008,1,50008,PROD,8002,745.00,90041,ADD,,22.00
RLT_16,2024,10,10008,2,80078,PROD,8007,895.00,80018,PROD,8001.0,"3,258.00"
RLT_16,2024,10,10008,2,80078,PROD,8007,895.00,90042,ADD,,27.00
RLT_16,2024,10,10008,2,80078,PROD,8007,895.00,90043,ADD,,11.00
RLT_16,2024,10,10008,3,80018,PROD,8001,"1,686.00",80008,PROD,8000.0,"1,847.00"
RLT_16,2024,10,10008,3,80018,PROD,8001,"1,686.00",90044,ADD,,103.00
RLT_16,2024,10,10008,4,80008,PROD,8000,"1,972.00",70008,RM,,"2,550.00"
RLT_16,2024,10,10008,4,80008,PROD,8000,"1,972.00",90045,ADD,,64.00
RLT_16,2024,11,10007,0,10007,FIN,8002,949.00,50007,PROD,8002.0,949.00
RLT_16,2024,11,10007,1,50007,PROD,8002,840.00,80077,PROD,8007.0,966.00
RLT_16,2024,11,10007,1,50007,PROD,8002,840.00,90035,ADD,,49.00
RLT_16,2024,11,10007,1,50007,PROD,8002,840.00,90036,ADD,,20.00
RLT_16,2024,11,10007,2,80077,PROD,8007,927.00,80017,PROD,8001.0,"3,601.00"
RLT_16,2024,11,10007,2,80077,PROD,8007,927.00,90037,ADD,,30.00
RLT_16,2024,11,10007,2,80077,PROD,8007,927.00,90038,ADD,,10.00
RLT_16,2024,11,10007,3,80017,PROD,8001,"1,946.00",80007,PROD,8000.0,"1,938.00"
RLT_16,2024,11,10007,3,80017,PROD,8001,"1,946.00",90039,ADD,,100.00
RLT_16,2024,11,10007,4,80007,PROD,8000,"1,859.00",70007,RM,,"2,558.00"
RLT_16,2024,11,10007,4,80007,PROD,8000,"1,859.00",90040,ADD,,69.00
RLT_16,2024,11,10008,0,10008,FIN,8002,"1,069.00",50008,PROD,8002.0,"1,069.00"
RLT_16,2024,11,10008,1,50008,PROD,8002,766.00,80078,PROD,8007.0,880.00
RLT_16,2024,11,10008,1,50008,PROD,8002,766.00,90040,ADD,,49.00
RLT_16,2024,11,10008,1,50008,PROD,8002,766.00,90041,ADD,,22.00
RLT_16,2024,11,10008,2,80078,PROD,8007,816.00,80018,PROD,8001.0,"3,251.00"
RLT_16,2024,11,10008,2,80078,PROD,8007,816.00,90042,ADD,,32.00
RLT_16,2024,11,10008,2,80078,PROD,8007,816.00,90043,ADD,,11.00
RLT_16,2024,11,10008,3,80018,PROD,8001,"1,709.00",80008,PROD,8000.0,"1,871.00"
RLT_16,2024,11,10008,3,80018,PROD,8001,"1,709.00",90044,ADD,,100.00
RLT_16,2024,11,10008,4,80008,PROD,8000,"1,887.00",70008,RM,,"2,766.00"
RLT_16,2024,11,10008,4,80008,PROD,8000,"1,887.00",90045,ADD,,76.00
RLT_16,2024,12,10007,0,10007,FIN,8002,"1,081.00",50007,PROD,8002.0,"1,081.00"
RLT_16,2024,12,10007,1,50007,PROD,8002,794.00,80077,PROD,8007.0,857.00
RLT_16,2024,12,10007,1,50007,PROD,8002,794.00,90035,ADD,,51.00
RLT_16,2024,12,10007,1,50007,PROD,8002,794.00,90036,ADD,,21.00
RLT_16,2024,12,10007,2,80077,PROD,8007,849.00,80017,PROD,8001.0,"3,822.00"
RLT_16,2024,12,10007,2,80077,PROD,8007,849.00,90037,ADD,,27.00
RLT_16,2024,12,10007,2,80077,PROD,8007,849.00,90038,ADD,,9.00
RLT_16,2024,12,10007,3,80017,PROD,8001,"1,780.00",80007,PROD,8000.0,"2,046.00"
RLT_16,2024,12,10007,3,80017,PROD,8001,"1,780.00",90039,ADD,,102.00
RLT_16,2024,12,10007,4,80007,PROD,8000,"2,181.00",70007,RM,,"2,523.00"
RLT_16,2024,12,10007,4,80007,PROD,8000,"2,181.00",90040,ADD,,65.00
RLT_16,2024,12,10008,0,10008,FIN,8002,957.00,50008,PROD,8002.0,957.00
RLT_16,2024,12,10008,1,50008,PROD,8002,820.00,80078,PROD,8007.0,998.00
RLT_16,2024,12,10008,1,50008,PROD,8002,820.00,90040,ADD,,52.00
RLT_16,2024,12,10008,1,50008,PROD,8002,820.00,90041,ADD,,19.00
RLT_16,2024,12,10008,2,80078,PROD,8007,972.00,80018,PROD,8001.0,"3,635.00"
RLT_16,2024,12,10008,2,80078,PROD,8007,972.00,90042,ADD,,29.00
RLT_16,2024,12,10008,2,80078,PROD,8007,972.00,90043,ADD,,10.00
RLT_16,2024,12,10008,3,80018,PROD,8001,"1,956.00",80008,PROD,8000.0,"1,909.00"
RLT_16,2024,12,10008,3,80018,PROD,8001,"1,956.00",90044,ADD,,98.00
RLT_16,2024,12,10008,4,80008,PROD,8000,"1,905.00",70008,RM,,"2,521.00"
RLT_16,2024,12,10008,4,80008,PROD,8000,"1,905.00",90045,ADD,,63.00
